text,label
"Hi, it’s your cousin. How’s college life treating you? Hey! It’s great but hectic. How about you? Same here. Are you coming to the family gathering next week? Yes, I’ll be there. Great! It’ll be fun to catch up with everyone. Absolutely. Can’t wait to see you!",0

"Hey, it’s your neighbor, Tom. Did you hear about the new café that opened nearby? Hi, Tom! No, I didn’t. Yeah, it’s supposed to have amazing coffee and pastries. That sounds awesome! Let’s check it out this weekend. Sure, let’s do that.",0

"Hi, it’s your sister. Did you see the pictures I sent you? Hey! Yes, I did. They’re amazing. Where did you take them? At the park last weekend. You should come with me next time. I’d love to. Let me know when you’re going again!",0

"Hello, it’s your friend. Did you finish reading that book I lent you? Hey! Not yet, but I’m almost done. It’s so good. I’m glad you’re enjoying it. Let me know when you’re done, and we’ll discuss it. Will do!",0

"Hello, this is Officer Mike from the City Planning Department. We’ve found that your house was built in violation of zoning laws. What?! That’s not true! If you don’t want your house to be demolished, you’ll need to pay a penalty of $5,000 immediately. How do I pay? We’ll need your bank account details and PAN card number to process the payment. Okay, my PAN card number is ABCDE1234F, and my account number is 987654321. Thank you. We’ll stop the demolition process once the payment is confirmed.",1

"Hi, this is Sarah from the Municipal Authority. We’ve received complaints about your house violating building codes. What? That must be a mistake! To avoid penalties and possible demolition, you need to pay $3,000 today. Can you provide your bank details and PAN card to process the payment? Uh… okay, my PAN card is XYZAB5678G, and my account is 123456789. Thank you. We’ll ensure this is resolved quickly.",1

"Good afternoon, this is Alex from the Housing Regulatory Office. Your property has been flagged for breaching construction laws. What?! I followed all the rules! We have documentation to prove otherwise. To prevent further action, pay a fine of $4,000 immediately. Can you share your bank account and PAN details? Alright, my PAN number is PQRS6789L, and my account number is 987654321. Thank you. The payment will be processed soon.",1

"Hello, this is David from the Building Safety Authority. Your house is at risk of demolition because of unauthorized construction. What?! That can’t be true! You can avoid this by paying a penalty of $2,500 today. Please provide your PAN card and bank details to settle this. Okay, my PAN is ABCDE1234X, and my account is 123456789. Thank you. We’ll handle this issue for you.",1

"Hi, this is Lisa from the Urban Development Board. Your property is in violation of local regulations, and demolition orders have been issued. What?! That’s ridiculous! To cancel the demolition, you need to pay $3,000. Can you transfer the amount today? How do I do that? Provide your bank account and PAN card number, and we’ll process the payment. Alright, I’ll do it. Thank you. I’ll send you the instructions now.",1

"Good evening, this is Peter from the Residential Planning Committee. Your house is illegally constructed, and action will be taken soon. That’s not true! We have enough evidence. To stop the legal action, you need to pay a $5,000 fine. Please provide your bank details and PAN card number. Uh… okay, my PAN is LMNOP6789Z, and my account is 987654321. Thank you. We’ll process the payment and halt the penalties.",1

"Hello, this is Emma from the City Construction Authority. Your house is on the list for demolition due to a zoning violation. What?! That has to be a mistake! To resolve this, you need to pay $2,000 immediately. Please share your PAN card and bank account details. Okay, my PAN is QRSTU1234P, and my account is 123456789. Thank you. The issue will be resolved as soon as we process your payment.",1

"Hi, this is Kevin from the Housing Enforcement Unit. Your property has been flagged as illegally constructed. What do you mean? We have evidence, but you can avoid legal action by paying $4,000 today. Provide your bank details and PAN card to settle the matter. Alright, my PAN is UVWXY5678Q, and my account is 987654321. Thank you. We’ll ensure this is resolved immediately.",1

"Good morning, this is Laura from the City Zoning Office. Your house was built in a restricted area, and action will be taken unless you pay a penalty of $3,500. What?! That’s impossible! Please share your PAN number and bank details to process the payment. Okay, my PAN number is GHIJK1234M, and my account is 123456789. Thank you. The matter will be handled right away.",1

"Hello, this is Mark from the Urban Construction Authority. Your property has been deemed illegal, and demolition orders are scheduled. What can I do to stop this? You need to pay $5,000 immediately. Provide your bank account and PAN details to process the payment. Alright, my PAN is OPQRS6789T, and my account is 987654321. Thank you. We’ll ensure the matter is resolved today.",1

"Hi! It’s your cousin. Are you coming to the birthday party tomorrow? Hi! Yes, I’ll be there. What time does it start? Around 7 PM. Don’t forget to bring your dancing shoes! Haha, I won’t. See you there!",0

"Hello, beta. It’s your aunt. Are you coming to the marriage anniversary next week? Hi, aunty! Yes, I’ll be there. What should I bring? Just bring yourself, beta. We’re so excited to see you! I can’t wait to catch up with everyone. Me too. See you soon!",0

"Hey, it’s me, your best friend. Are you ready for the surprise party tonight? Hey! Yes, I’m so excited. Does the birthday girl know? Nope, it’s a total surprise. Be there by 6 PM. Got it. I’ll see you there!",0

"Hi, sweetheart. Have you decided what to wear to the anniversary party? Hi, love! Not yet. What about you? I’m thinking of wearing that blue dress you like. You’ll look beautiful in it. Aww, thanks! Let’s match colors. Sure! I’ll wear my blue blazer. Perfect. Can’t wait to go with you!",0

"Hello, beta. It’s your grandma. Are you coming to the family gathering this Sunday? Hi, grandma! Yes, I’ll be there. What time should I come? Come by noon. We’ll have lunch together, and don’t forget to bring your appetite! Haha, I won’t. Love you, grandma!",0

"Hey! It’s your sister. Are you coming to dad’s birthday dinner tonight? Hey! Yes, I wouldn’t miss it. What time should I be there? Around 8 PM. Mom’s making his favorite dishes. Great! I’ll bring the cake. Awesome. See you soon!",0

"Hi, it’s your colleague. Are you attending the office party tomorrow? Hi! Yes, I’ll be there. Are you? Of course! It’s going to be fun. Let’s carpool together. Sure, let’s do that. See you tomorrow!",0
